lat,lon,d,v,s,h
47.90406,-102.85162,1,5,0,0
47.90415,-102.85162,0,4,0,1
47.90424,-102.85162,0,4,0,1
47.90433,-102.85162,0,4,0,1
47.90442,-102.85162,0,4,0,1
47.90451,-102.85162,0,4,0,1
48.11004,-103.52183,1,5,0,0
48.11004,-103.52172,1,5,0,0
47.84837,-102.76288,0,4,0,1
48.16716,-102.54471,0,4,0,1
48.16492,-102.78621,0,4,0,1
48.16484,-102.78621,0,4,0,1
48.16476,-102.78621,0,4,0,1
48.16459,-102.78621,0,4,0,1
47.7454,-102.59193,0,4,0,1
47.66492,-103.08204,0,4,0,1
47.66504,-103.0821,0,4,0,1
47.66515,-103.08216,0,4,0,1
47.66527,-103.08223,0,4,0,1
47.66538,-103.08229,0,4,0,1
47.6655,-103.08236,0,4,0,1
47.66561,-103.08242,0,4,0,1
47.66573,-103.08248,0,4,0,1
47.66585,-103.08253,0,4,0,1
47.66597,-103.08259,0,4,0,1
47.66608,-103.08264,0,4,0,1
47.6662,-103.0827,0,4,0,1
47.47109,-102.73187,0,4,0,1
48.05315,-103.11195,0,4,0,1
48.05315,-103.11214,0,4,0,1
48.05315,-103.11232,0,4,0,1
48.05315,-103.1125,0,4,0,1
48.3149,-103.14239,0,4,0,1
48.3149,-103.14252,0,4,0,1
48.3149,-103.14266,0,4,0,1
48.31491,-103.14279,0,4,0,1
48.31491,-103.14293,0,4,0,1
47.44548,-102.74759,0,4,0,1
47.44548,-102.74778,0,4,0,1
47.44548,-102.74796,0,4,0,1
47.93313,-102.52638,0,4,0,1
47.93313,-102.52658,0,4,0,1
47.93313,-102.52679,0,4,0,1
47.93313,-102.52699,0,4,0,1
47.93313,-102.52719,0,4,0,1
47.93312,-102.5276,0,4,0,1
48.37208,-103.61756,0,4,0,1
47.26918,-102.92349,0,4,0,1
48.19388,-102.37642,0,4,0,1
48.19379,-102.37642,0,4,0,1
48.18742,-102.37592,0,4,0,1
48.18732,-102.37603,0,4,0,1
47.76298,-103.14313,0,4,0,1
47.76292,-103.14304,0,4,0,1
48.37359,-102.63492,0,4,0,1
48.37351,-102.63493,0,4,0,1
48.37342,-102.63493,0,4,0,1
48.37334,-102.63494,0,4,0,1
48.0164,-102.36402,0,4,0,1
48.01657,-102.36402,0,4,0,1
47.44548,-102.74744,0,4,0,0
47.44508,-102.47893,0,4,0,1
47.99244,-103.40301,0,4,0,1
47.96449,-103.08307,0,4,0,1
47.96476,-103.08947,0,4,0,1
47.96439,-103.08947,0,4,0,1
48.51882,-103.58226,1,5,0,0
48.51882,-103.58216,1,5,0,0
48.51882,-103.58206,1,5,0,0
48.51881,-103.58154,1,5,0,0
48.51888,-103.59951,1,5,0,0
48.51888,-103.5994,1,5,0,0
48.51888,-103.5993,1,5,0,0
47.84883,-103.8053,0,4,0,1
48.01421,-103.87571,0,4,0,1
48.01421,-103.87581,0,4,0,1
48.0142,-103.87592,0,4,0,1
48.3147,-103.1675,0,4,0,1
48.3147,-103.16764,0,4,0,1
48.3147,-103.16778,0,4,0,1
48.3147,-103.16791,0,4,0,1
47.50088,-102.99677,1,5,0,0
47.50088,-102.99696,1,5,0,0
47.50088,-102.99714,1,5,0,0
47.50088,-102.99732,1,5,0,0
47.50087,-102.9975,1,5,0,0
47.44553,-102.73772,0,4,0,1
48.24903,-102.85207,0,4,0,1
48.24903,-102.85219,0,4,0,1
48.24903,-102.85232,0,4,0,1
48.24903,-102.85244,0,4,0,1
48.24903,-102.85256,0,4,0,1
48.24903,-102.85269,0,4,0,1
48.16939,-102.92124,1,5,0,0
48.16939,-102.92143,1,5,0,0
48.1694,-102.9218,1,5,0,0
47.81774,-103.0137,0,4,0,1
47.81774,-103.01389,0,4,0,1
47.81774,-103.01407,0,4,0,1
47.81774,-103.01425,0,4,0,1
47.81774,-103.01444,0,4,0,1
48.26348,-102.85121,0,4,0,1
48.26348,-102.85133,0,4,0,1
48.26348,-102.85145,0,4,0,1
48.26348,-102.85158,0,4,0,1
48.26348,-102.8517,0,4,0,1
47.50387,-102.5745,1,5,0,0
47.50385,-102.57468,1,5,0,0
47.50383,-102.57486,1,5,0,0
47.50381,-102.57504,1,5,0,0
47.50379,-102.57522,1,5,0,0
48.45872,-103.46706,0,4,0,1
47.55353,-102.7495,1,5,0,0
47.55353,-102.74932,1,5,0,0
47.55353,-102.74914,1,5,0,0
47.27098,-102.86021,0,4,0,1
47.27098,-102.86001,0,4,0,1
47.27098,-102.85981,0,4,0,1
47.75961,-102.7148,0,4,0,1
47.75968,-102.71475,0,4,0,1
48.02487,-103.29902,0,4,0,1
48.02487,-103.29884,0,4,0,1
48.02487,-103.29828,0,4,0,1
48.02487,-103.2981,0,4,0,1
48.02487,-103.29792,0,4,0,1
48.02476,-103.28885,0,4,0,1
47.68923,-102.39259,1,5,0,0
47.68923,-102.39271,0,4,0,1
47.68923,-102.39284,0,4,0,1
47.68923,-102.39296,0,4,0,1
47.68923,-102.39308,0,4,0,1
48.02231,-102.32078,0,4,0,1
48.23999,-102.83774,0,4,0,1
48.23991,-102.83774,0,4,0,1
48.23982,-102.83774,0,4,0,1
48.23974,-102.83774,0,4,0,1
48.23966,-102.83774,0,4,0,1
48.10981,-103.51462,0,4,0,1
48.10988,-103.51462,0,4,0,1
48.38656,-102.36016,1,5,0,0
47.94203,-102.68064,0,4,0,1
47.94203,-102.68049,0,4,0,1
47.94204,-102.68034,0,4,0,1
47.94204,-102.68018,0,4,0,1
47.55846,-102.54887,0,4,0,1
47.55845,-102.54873,0,4,0,1
47.5584,-102.54831,1,5,0,0
47.55838,-102.54817,1,5,0,0
47.55843,-102.54859,0,4,0,1
47.55837,-102.54803,1,5,0,0
47.55841,-102.54845,0,4,0,1
47.55835,-102.54789,1,5,0,0
47.55833,-102.54775,1,5,0,0
48.19535,-102.45816,0,4,0,1
48.19543,-102.45816,0,4,0,1
47.52612,-102.83968,0,4,0,1
47.90492,-102.44128,0,4,0,1
47.90492,-102.44149,0,4,0,1
47.90492,-102.4419,0,4,0,1
47.90492,-102.44108,0,4,0,1
47.90654,-103.04196,0,4,0,1
47.90654,-103.04177,0,4,0,1
47.90654,-103.04159,0,4,0,1
47.90654,-103.04141,0,4,0,1
47.90698,-103.03915,0,4,0,1
47.90686,-103.03915,0,4,0,1
47.90673,-103.03915,0,4,0,1
47.90661,-103.03915,0,4,0,1
47.87374,-102.41904,1,5,0,0
47.87388,-102.41904,0,4,0,1
47.87402,-102.41904,0,4,0,1
47.87416,-102.41904,0,4,0,1
47.87429,-102.41904,0,4,0,1
47.87443,-102.41903,1,5,0,0
48.26804,-102.38811,0,4,0,1
48.26804,-102.38798,0,4,0,1
48.26804,-102.38784,0,4,0,1
48.26804,-102.38771,0,4,0,1
47.71737,-102.67623,0,4,0,1
47.71742,-102.67632,0,4,0,1
47.71747,-102.67641,0,4,0,1
47.704,-102.64736,0,4,0,1
47.70405,-102.64744,0,4,0,1
47.70411,-102.64753,0,4,0,1
47.47112,-102.73207,0,4,0,1
47.47115,-102.73227,0,4,0,1
47.41657,-102.73578,0,4,0,1
47.81729,-103.00725,0,4,0,1
47.81729,-103.00707,0,4,0,1
47.81729,-103.00689,0,4,0,1
48.00553,-102.79293,1,5,0,0
47.75954,-102.71486,0,4,0,1
48.37149,-102.66924,0,4,0,1
47.67141,-102.64067,0,4,0,1
47.67142,-102.64039,0,4,0,1
47.67144,-102.63982,0,4,0,0
47.67144,-102.63968,0,4,0,0
47.67143,-102.64025,0,4,0,1
47.67144,-102.63954,0,4,0,0
47.67143,-102.64011,0,4,0,1
47.67145,-102.63939,0,4,0,0
47.67143,-102.63996,0,4,0,1
47.67145,-102.63925,1,5,0,0
47.84737,-103.52717,0,4,0,1
47.84737,-103.52727,0,4,0,1
47.79052,-102.91329,0,4,0,1
47.79052,-102.91347,0,4,0,1
47.71695,-102.52839,0,4,0,1
47.71695,-102.52827,0,4,0,1
47.71695,-102.52815,0,4,0,1
47.71695,-102.52803,0,4,0,1
47.71695,-102.52902,0,4,0,1
47.71694,-102.52778,1,5,0,0
47.71695,-102.52914,0,4,0,1
47.71694,-102.52754,1,5,0,0
47.79164,-103.3864,0,4,0,1
47.79157,-103.3864,1,5,0,0
47.79158,-103.3748,0,4,0,1
47.7915,-103.3748,0,4,0,1
47.79142,-103.3748,0,4,0,1
48.08282,-103.14343,0,4,0,1
47.61583,-102.76378,0,4,0,1
47.61587,-102.76386,0,4,0,1
47.61591,-102.76394,0,4,0,1
47.61596,-102.76402,0,4,0,1
47.616,-102.76409,0,4,0,1
47.61608,-102.76425,0,4,0,1
46.84359,-102.80137,0,4,0,1
47.99168,-103.59382,1,5,0,0
47.99166,-103.59394,1,5,0,0
47.99163,-103.59405,1,5,0,0
47.99171,-103.5937,1,5,0,0
47.87902,-102.97903,0,4,0,1
47.87889,-102.97903,0,4,0,1
47.87877,-102.97903,0,4,0,1
47.72602,-102.94011,0,4,0,1
47.72588,-102.94011,0,4,0,1
47.72574,-102.94011,0,4,0,1
47.93649,-103.88454,1,5,0,0
47.93636,-103.88454,1,5,0,0
48.1757,-102.41734,0,4,0,1
47.19873,-102.78341,0,4,0,1
48.01057,-102.36391,0,4,0,1
47.53032,-102.75577,0,4,0,1
48.02239,-102.3628,0,4,0,1
47.63312,-102.57395,1,5,0,0
47.63312,-102.57409,1,5,0,0
47.63311,-102.57437,1,5,0,0
47.63311,-102.57451,1,5,0,0
48.31472,-103.37267,1,5,0,0
48.31472,-103.37249,1,5,0,0
48.31472,-103.3723,1,5,0,0
48.31472,-103.37212,1,5,0,0
48.31472,-103.37193,1,5,0,0
48.31472,-103.37175,1,5,0,0
47.84849,-102.6025,0,4,0,1
47.84849,-102.6023,0,4,0,1
47.84666,-102.54965,0,4,0,1
47.84666,-102.54944,0,4,0,1
47.84666,-102.54924,0,4,0,1
48.10826,-102.86875,1,5,0,0
47.67165,-102.64929,1,5,0,0
47.67166,-102.64915,1,5,0,0
47.67167,-102.64901,1,5,0,0
47.67169,-102.64887,1,5,0,0
48.48928,-103.40238,1,5,0,0
48.15497,-102.81262,0,4,0,1
48.155,-102.81274,0,4,0,1
48.15503,-102.81287,0,4,0,1
48.15506,-102.813,0,4,0,1
48.15509,-102.81312,0,4,0,1
47.44548,-102.74736,0,4,0,1
47.75875,-103.05684,0,4,0,1
48.08275,-103.09898,0,4,0,1
48.08275,-103.09898,1,5,0,0
48.08275,-103.09914,0,4,0,1
48.08275,-103.09931,0,4,0,1
48.08275,-103.09947,0,4,0,1
48.08275,-103.09963,1,5,0,0
48.08275,-103.09963,0,4,0,1
48.08275,-103.09996,1,5,0,0
48.08275,-103.0998,0,4,0,1
48.08275,-103.10029,1,5,0,0
47.79171,-103.3864,0,4,0,1
48.48739,-103.38867,1,5,0,0
47.81827,-103.26409,0,4,0,1
47.81827,-103.26421,0,4,0,1
47.81827,-103.26434,0,4,0,1
47.81827,-103.26454,0,4,0,1
47.81827,-103.26462,0,4,0,1
48.45864,-103.38635,0,4,0,1
48.45864,-103.38649,0,4,0,1
48.45864,-103.38662,0,4,0,1
48.45864,-103.38676,0,4,0,1
48.45864,-103.38703,0,4,0,1
48.11303,-103.13645,0,4,0,1
48.33992,-102.72323,0,4,0,1
48.33992,-102.72309,0,4,0,1
48.33992,-102.72296,0,4,0,1
48.33993,-102.72282,0,4,0,1
48.33993,-102.72269,0,4,0,1
48.33993,-102.72255,0,4,0,1
48.33993,-102.72241,0,4,0,1
47.46463,-102.96975,0,4,0,1
47.46463,-102.96993,0,4,0,1
47.46463,-102.97011,0,4,0,1
48.19535,-102.50294,1,5,0,0
48.19543,-102.50295,0,4,0,1
48.19299,-102.50284,0,4,0,1
48.19311,-102.50284,1,5,0,0
48.19323,-102.50284,0,4,0,1
48.02239,-102.36292,0,4,0,1
47.97406,-102.60983,0,4,0,1
47.97406,-102.61002,0,4,0,1
47.97406,-102.6102,1,5,0,0
47.97406,-102.61038,1,5,0,0
47.71688,-102.53362,0,4,0,1
47.71688,-102.5335,0,4,0,1
47.71688,-102.53337,0,4,0,1
47.71688,-102.53325,0,4,0,1
47.71688,-102.53313,0,4,0,1
47.71688,-102.53301,1,5,0,0
47.71688,-102.53289,1,5,0,0
47.71688,-102.53301,0,4,0,1
47.87534,-103.11121,1,5,0,0
47.87547,-103.1112,1,5,0,0
47.87559,-103.1112,1,5,0,0
47.87571,-103.1112,1,5,0,0
47.90825,-102.7601,1,5,0,0
47.90813,-102.76,0,4,0,1
47.90801,-102.7599,0,4,0,1
47.9079,-102.7598,0,4,0,1
47.90684,-102.759,0,4,0,1
47.90674,-102.75887,1,5,0,0
47.90663,-102.75874,0,4,0,1
47.90652,-102.75862,0,4,0,1
46.84359,-102.80125,0,4,0,0
48.25468,-103.54897,0,4,0,1
48.25468,-103.5491,0,4,0,1
48.25468,-103.54922,0,4,0,1
48.25468,-103.54947,0,4,0,1
47.66777,-102.48311,1,5,0,0
47.66762,-102.48267,1,5,0,0
48.23879,-102.8762,0,4,0,1
48.23878,-102.87608,0,4,0,1
48.23875,-102.87583,0,4,0,1
48.23874,-102.87571,0,4,0,1
48.19526,-102.45816,0,4,0,1
47.93389,-102.58887,0,4,0,1
47.93381,-102.58853,0,4,0,1
47.93378,-102.58835,0,4,0,1
47.64742,-102.91589,1,5,0,0
47.64732,-102.91569,1,5,0,0
47.64722,-102.9155,1,5,0,0
47.64727,-102.91559,1,5,0,0
48.57651,-103.52108,0,4,0,1
48.57651,-103.52056,1,5,0,0
48.57651,-103.52046,1,5,0,0
48.57651,-103.52959,1,5,0,0
48.57651,-103.5297,1,5,0,0
48.57651,-103.5298,1,5,0,0
48.57651,-103.5299,1,5,0,0
48.54496,-103.64122,0,4,0,0
48.54497,-103.64173,1,5,0,0
48.54497,-103.64183,1,5,0,0
48.54573,-103.63206,1,5,0,0
48.54573,-103.63195,1,5,0,0
48.54573,-103.63185,1,5,0,0
48.54573,-103.63175,1,5,0,0
47.71124,-102.67745,0,4,0,1
47.38776,-102.7091,1,5,0,0
47.38776,-102.70928,1,5,0,0
47.38776,-102.70965,1,5,0,0
47.90357,-102.97058,0,4,0,1
47.90357,-102.9704,0,4,0,1
47.90357,-102.97021,0,4,0,1
47.90357,-102.97003,0,4,0,1
47.90357,-102.96985,0,4,0,1
47.90357,-102.96966,0,4,0,1
48.28121,-102.76607,0,4,0,0
48.28121,-102.76594,0,4,0,1
48.28121,-102.76566,0,4,0,1
47.71752,-102.67651,0,4,0,1
48.16103,-102.46012,0,4,0,1
48.16103,-102.46024,0,4,0,1
47.70549,-102.53923,0,4,0,1
47.70553,-102.53933,0,4,0,1
47.91549,-102.44563,0,4,0,1
47.91577,-102.44562,0,4,0,1
47.91563,-102.44562,0,4,0,1
47.91584,-102.44562,0,4,0,1
47.9159,-102.44562,0,4,0,1
47.91556,-102.44563,0,4,0,1
48.48739,-103.38877,1,5,0,0
47.41459,-102.78413,0,4,0,1
47.41459,-102.78395,0,4,0,1
47.41459,-102.78377,0,4,0,1
47.41459,-102.78359,0,4,0,1
47.65167,-102.45677,0,4,0,1
47.65171,-102.45666,0,4,0,1
47.65175,-102.45655,0,4,0,1
47.65179,-102.45644,0,4,0,1
47.65182,-102.45634,0,4,0,1
47.65186,-102.45623,0,4,0,1
48.2278,-103.38466,0,4,0,1
48.2278,-103.38447,0,4,0,1
48.2278,-103.38429,0,4,0,1
48.47639,-102.8872,0,4,0,1
48.4763,-102.8872,0,4,0,1
48.47621,-102.8872,0,4,0,1
48.47612,-102.8872,0,4,0,1
48.47603,-102.8872,0,4,0,1
48.47594,-102.8872,0,4,0,1
47.78922,-103.80167,0,4,0,1
47.7891,-103.80167,0,4,0,1
47.84886,-102.56216,0,4,0,1
47.84884,-102.56236,0,4,0,1
47.84883,-102.56257,0,4,0,1
47.84666,-102.54985,0,4,0,1
48.66204,-103.90416,0,4,0,1
48.66204,-103.90399,0,4,0,1
47.67239,-102.4692,0,4,0,1
47.67244,-102.46911,0,4,0,1
47.71955,-102.6687,0,4,0,1
47.71954,-102.66882,0,4,0,1
47.71954,-102.66894,0,4,0,1
47.70196,-103.23879,0,4,0,1
47.79136,-103.3748,0,4,0,1
48.02256,-103.33445,0,4,0,1
48.02256,-103.33458,0,4,0,1
48.02256,-103.33472,0,4,0,1
48.51703,-103.50824,0,4,0,1
48.51703,-103.50834,0,4,0,1
48.51703,-103.50845,0,4,0,1
48.51703,-103.50855,0,4,0,1
48.51703,-103.50886,0,4,0,1
48.51703,-103.50865,0,4,0,1
48.51703,-103.50875,0,4,0,1
48.51703,-103.50896,0,4,0,1
47.89153,-102.85672,0,4,0,1
47.89162,-102.85672,0,4,0,1
47.89171,-102.85672,0,4,0,1
47.8918,-102.85672,0,4,0,1
47.87489,-102.47334,0,4,0,1
47.65704,-102.45922,1,5,0,0
47.65697,-102.45918,1,5,0,0
47.65689,-102.45915,1,5,0,0
47.65681,-102.45911,1,5,0,0
47.65673,-102.45908,1,5,0,0
47.65665,-102.45904,1,5,0,0
48.19847,-102.74081,0,4,0,1
48.19847,-102.74067,0,4,0,1
48.19847,-102.74054,0,4,0,1
48.19847,-102.7404,0,4,0,1
48.19847,-102.74027,0,4,0,1
48.19847,-102.74013,0,4,0,1
48.24009,-102.86466,0,4,0,1
48.24009,-102.86478,0,4,0,1
48.24009,-102.86491,0,4,0,1
48.24009,-102.86503,0,4,0,1
48.24009,-102.86528,0,4,0,1
48.22766,-103.56265,0,4,0,1
48.22766,-103.56253,0,4,0,1
48.22766,-103.56241,0,4,0,1
48.0239,-102.31184,0,4,0,1
48.0239,-102.31208,0,4,0,1
48.02306,-103.15148,0,4,0,1
48.02306,-103.15135,0,4,0,0
48.02306,-103.15121,0,4,0,1
47.71956,-102.66857,0,4,0,1
48.02186,-103.14603,0,4,0,1
48.02195,-103.14602,0,4,0,1
48.02204,-103.14602,0,4,0,1
48.02213,-103.14601,1,5,0,0
47.24284,-102.68985,1,5,0,0
47.24284,-102.68969,1,5,0,0
47.24284,-102.68953,1,5,0,0
47.46019,-103.65193,0,4,0,1
48.03892,-102.35236,0,4,0,1
48.89157,-102.44916,1,5,0,0
48.89157,-102.44904,1,5,0,0
48.89157,-102.44891,1,5,0,0
48.89157,-102.44879,1,5,0,0
48.5458,-103.60366,0,4,0,1
48.5458,-103.60355,0,4,0,1
47.63347,-102.4587,1,5,0,0
47.63375,-102.45905,0,4,0,1
47.63381,-102.45913,0,4,0,1
47.63374,-102.45904,1,5,0,0
47.6338,-102.45911,1,5,0,0
47.63385,-102.45917,1,5,0,0
48.22781,-102.81747,0,4,0,1
48.22781,-102.81734,0,4,0,1
48.22781,-102.8172,0,4,0,1
48.43126,-103.09016,0,4,0,1
48.43126,-103.09035,0,4,0,1
48.43125,-103.09054,0,4,0,1
48.43125,-103.09091,0,4,0,1
48.43125,-103.09109,0,4,0,1
47.99319,-103.31451,0,4,0,1
47.99319,-103.31469,0,4,0,1
47.99319,-103.31487,0,4,0,1
47.99319,-103.31506,1,5,0,0
47.84749,-103.79636,1,5,0,0
47.84749,-103.79624,1,5,0,0
47.67123,-102.48271,1,5,0,0
47.67115,-102.4827,0,4,0,1
47.67107,-102.48269,0,4,0,1
47.67098,-102.48268,0,4,0,1
47.6709,-102.48267,0,4,0,1
47.67082,-102.48265,0,4,0,1
47.6624,-102.48504,1,5,0,0
47.6624,-102.48492,1,5,0,0
48.51626,-102.92016,1,5,0,0
48.51636,-102.92016,1,5,0,0
48.51645,-102.92016,0,4,0,1
47.96101,-103.82526,0,4,0,1
47.96108,-103.82542,0,4,0,1
47.96115,-103.82557,0,4,0,1
48.34371,-102.82058,0,4,0,1
48.3437,-102.82045,0,4,0,1
48.3437,-102.82031,0,4,0,1
48.3437,-102.82017,0,4,0,1
48.3437,-102.82004,0,4,0,1
48.3437,-102.8199,0,4,0,1
48.3437,-102.81977,0,4,0,1
47.76456,-103.06257,1,5,0,0
47.76453,-103.06244,0,4,0,1
47.7645,-103.06232,0,4,0,1
47.76447,-103.0622,1,5,0,0
47.76445,-103.06207,1,5,0,0
47.76442,-103.06195,1,5,0,0
47.87789,-103.10331,1,5,0,0
47.87793,-103.10297,0,4,0,1
47.87785,-103.10294,1,5,0,0
47.87791,-103.10284,0,4,0,0
47.27098,-102.85963,0,4,0,1
47.71945,-102.94334,0,4,0,1
47.71943,-102.94348,0,4,0,1
47.93328,-103.14638,0,4,0,1
47.93328,-103.14651,0,4,0,1
47.93328,-103.14664,0,4,0,1
48.21295,-103.79764,1,5,0,0
48.21295,-103.79754,1,5,0,0
48.21295,-103.79744,1,5,0,0
48.2661,-102.87305,0,4,0,1
47.90489,-103.38217,0,4,0,1
47.90489,-103.38229,0,4,0,1
47.90489,-103.38241,0,4,0,1
47.90489,-103.38254,0,4,0,1
47.9049,-103.38266,0,4,0,1
48.45864,-103.38689,0,4,0,1
47.56802,-103.16986,0,4,0,1
47.68586,-102.43076,0,4,0,1
47.68595,-102.43074,0,4,0,1
47.68603,-102.43073,0,4,0,1
47.68611,-102.4307,0,4,0,1
48.2737,-102.93782,1,5,0,0
48.27379,-102.93782,1,5,0,0
48.27388,-102.93782,0,4,0,1
48.27397,-102.93782,0,4,0,1
48.27406,-102.93782,0,4,0,1
48.27415,-102.93782,0,4,0,1
48.37133,-103.41912,0,4,0,1
48.37133,-103.41899,0,4,0,1
48.37133,-103.41885,0,4,0,1
47.81831,-103.3939,0,4,0,1
47.81831,-103.394,0,4,0,1
47.81831,-103.3941,1,5,0,0
48.57418,-103.45268,0,4,0,1
48.57418,-103.45282,0,4,0,1
48.57418,-103.45295,0,4,0,1
47.99712,-102.60406,0,4,0,1
47.99708,-102.60398,0,4,0,1
47.99704,-102.60389,0,4,0,1
47.997,-102.60381,0,4,0,1
47.99696,-102.60372,0,4,0,1
47.99692,-102.60364,0,4,0,1
47.90641,-102.60137,0,4,0,1
47.90628,-102.60136,0,4,0,1
47.8758,-102.58251,0,4,0,1
47.8758,-102.58215,0,4,0,1
47.87579,-102.58196,0,4,0,1
47.70389,-102.88692,0,4,0,1
47.70388,-102.88679,0,4,0,1
47.70388,-102.88654,1,5,0,0
47.89173,-102.47707,0,4,0,1
48.44676,-102.86591,0,4,0,1
48.44667,-102.86591,0,4,0,1
48.44658,-102.86591,0,4,0,1
48.44649,-102.86591,0,4,0,1
48.16678,-103.52434,1,5,0,0
48.16678,-103.52422,1,5,0,0
48.16678,-103.52411,0,4,0,1
48.16678,-103.52399,0,4,0,1
48.16678,-103.52388,0,4,0,1
48.16678,-103.52343,1,5,0,0
47.58936,-102.86434,0,4,0,1
47.58936,-102.86446,0,4,0,1
47.58936,-102.86458,0,4,0,1
48.22509,-102.99954,0,4,0,1
48.22509,-102.9994,0,4,0,1
48.22509,-102.99927,0,4,0,1
48.22509,-102.99913,0,4,0,1
48.22509,-102.999,0,4,0,1
48.1671,-102.46372,0,4,0,1
48.1671,-102.46353,1,5,0,0
48.1671,-102.46335,1,5,0,0
48.1671,-102.46316,0,4,0,1
48.75098,-102.60501,0,4,0,1
48.75097,-102.60486,0,4,0,1
48.10996,-103.51462,0,4,0,1
48.37162,-103.40623,0,4,0,1
48.37162,-103.40637,0,4,0,1
48.37162,-103.4065,0,4,0,1
47.78191,-102.70484,0,4,0,1
47.78188,-102.70494,0,4,0,1
47.87552,-103.08074,0,4,0,1
47.87552,-103.08055,0,4,0,1
47.87551,-103.08037,0,4,0,1
47.87551,-103.08019,0,4,0,1
47.87551,-103.08,0,4,0,1
47.67392,-103.57505,0,4,0,1
47.67392,-103.57648,0,4,0,1
48.33296,-102.8907,0,4,0,1
48.33287,-102.8907,0,4,0,1
48.33278,-102.89069,0,4,0,1
48.33269,-102.89069,0,4,0,1
48.3326,-102.89069,0,4,0,1
47.61963,-102.71131,1,5,0,0
47.61959,-102.71122,1,5,0,0
47.61956,-102.71113,1,5,0,0
47.61953,-102.71104,1,5,0,0
47.6195,-102.71095,1,5,0,0
47.61947,-102.71086,1,5,0,0
47.61943,-102.71077,1,5,0,0
47.6193,-102.71168,1,5,0,0
47.61926,-102.71159,0,4,0,1
47.61923,-102.7115,0,4,0,1
47.81766,-103.05469,0,4,0,1
47.81766,-103.05453,0,4,0,1
47.81765,-103.05438,0,4,0,1
47.81765,-103.05423,0,4,0,1
47.81765,-103.05407,0,4,0,1
47.81765,-103.05392,0,4,0,1
47.67249,-102.46901,0,4,0,1
47.35862,-102.98613,0,4,0,1
47.35874,-102.98613,0,4,0,1
47.35887,-102.98613,0,4,0,1
47.81728,-103.05987,0,4,0,1
47.81728,-103.06006,0,4,0,1
47.81728,-103.06024,0,4,0,1
47.81728,-103.06042,0,4,0,1
47.81728,-103.06061,0,4,0,1
47.47597,-102.59644,0,4,0,1
47.47603,-102.59662,0,4,0,1
47.47609,-102.59681,0,4,0,1
47.18238,-102.82515,1,5,0,0
47.18238,-102.82531,1,5,0,0
47.71208,-103.13457,1,5,0,0
47.71208,-103.13439,1,5,0,0
47.71207,-103.13421,1,5,0,0
47.67375,-103.53793,0,4,0,1
47.68925,-102.41896,0,4,0,1
47.68933,-102.41896,0,4,0,1
47.6895,-102.41896,0,4,0,1
47.68958,-102.41896,0,4,0,1
47.68966,-102.41896,0,4,0,1
47.68975,-102.41896,0,4,0,1
47.68983,-102.41896,1,5,0,0
48.06662,-103.3661,1,5,0,0
48.06674,-103.36609,1,5,0,0
48.06687,-103.36608,1,5,0,0
48.16884,-102.48725,0,4,0,1
48.16883,-102.48711,0,4,0,1
48.16883,-102.48698,0,4,0,1
48.16883,-102.48684,0,4,0,1
48.16882,-102.45804,0,4,0,1
48.16866,-102.45804,0,4,0,1
48.07005,-103.35416,0,4,0,1
48.07005,-103.35397,0,4,0,1
48.07006,-103.35379,0,4,0,1
48.07006,-103.3536,0,4,0,1
48.07006,-103.35342,0,4,0,1
48.07006,-103.35323,0,4,0,1
48.07006,-103.35305,0,4,0,1
48.07006,-103.35287,0,4,0,1
48.23883,-102.96636,0,4,0,1
48.23883,-102.9665,0,4,0,1
48.23883,-102.96663,0,4,0,1
48.23883,-102.96677,0,4,0,1
48.23883,-102.9669,0,4,0,1
48.23883,-102.96704,0,4,0,1
48.1673,-102.48019,0,4,0,1
48.16713,-102.48019,0,4,0,1
48.16705,-102.48019,1,5,0,0
48.16697,-102.48019,0,4,0,1
47.81983,-103.02335,0,4,0,1
47.81983,-103.02316,0,4,0,1
47.81983,-103.02298,0,4,0,1
48.67772,-102.425,1,5,0,0
48.67772,-102.42483,1,5,0,0
48.11006,-103.53391,0,4,0,1
47.84747,-103.77745,1,5,0,0
48.12058,-102.52402,0,4,0,1
48.12067,-102.52402,0,4,0,1
48.12076,-102.52402,0,4,0,1
47.87539,-102.57302,0,4,0,1
47.87552,-102.57302,0,4,0,1
47.50036,-103.06476,0,4,0,1
47.50036,-103.06494,0,4,0,1
47.50035,-103.06512,0,4,0,1
47.50035,-103.06549,0,4,0,1
48.28121,-102.7658,0,4,0,1
48.28121,-102.76553,0,4,0,1
48.28121,-102.76539,0,4,0,1
48.31428,-102.97312,0,4,0,1
47.90614,-102.60136,0,4,0,1
47.68578,-102.43078,0,4,0,1
48.67772,-102.42516,1,5,0,0
47.98394,-103.44749,0,4,0,1
47.98442,-103.44788,0,4,0,1
47.98459,-103.44739,0,4,0,1
47.93385,-102.5887,0,4,0,1
47.64352,-102.4593,1,5,0,0
47.64343,-102.4593,1,5,0,0
47.64294,-102.45929,1,5,0,0
47.64286,-102.45929,1,5,0,0
47.64278,-102.45929,1,5,0,0
48.22766,-103.56278,0,4,0,1
48.51897,-102.86553,0,4,0,1
48.51898,-102.8658,0,4,0,1
47.78946,-103.59014,0,4,0,1
47.78963,-103.59014,0,4,0,1
47.78971,-103.59014,0,4,0,1
48.10615,-102.61086,0,4,0,1
